Frequency (Hz)	Level (dB)
21502.075195	-139.814804
21502.441406	-139.994934
21502.807617	-139.023376
21503.173828	-140.404953
21503.540039	-138.216248
21503.906250	-139.929245
21504.272461	-138.518967
21504.638672	-138.342728
21505.004883	-139.339050
21505.371094	-139.029221
21505.737305	-139.507538
21506.103516	-139.812317
21506.469727	-139.334625
21506.835938	-140.657104
21507.202148	-138.486160
21507.568359	-139.679230
21507.934570	-139.692429
21508.300781	-138.073166
21508.666992	-139.759766
21509.033203	-138.475357
21509.399414	-139.396912
21509.765625	-140.018463
21510.131836	-138.833755
21510.498047	-140.282928
21510.864258	-139.860168
21511.230469	-138.659058
21511.596680	-140.681259
21511.962891	-138.597260
21512.329102	-139.849716
21512.695312	-138.775909
21513.061523	-139.179779
21513.427734	-139.749527
21513.793945	-139.196838
21514.160156	-139.607239
21514.526367	-140.023071
21514.892578	-138.848328
21515.258789	-140.955429
21515.625000	-138.488708
21515.991211	-140.234970
21516.357422	-139.732635
21516.723633	-138.612976
21517.089844	-140.181290
21517.456055	-139.480545
21517.822266	-139.144196
21518.188477	-140.375519
21518.554688	-138.804825
21518.920898	-140.148331
21519.287109	-139.332855
21519.653320	-139.296295
21520.019531	-140.332413
21520.385742	-138.953171
21520.751953	-140.147141
21521.118164	-139.500168
21521.484375	-139.625610
21521.850586	-140.163391
21522.216797	-138.905746
21522.583008	-139.877594
21522.949219	-139.616379
21523.315430	-138.608475
21523.681641	-141.251236
21524.047852	-138.655502
21524.414062	-139.978500
21524.780273	-140.292923
21525.146484	-139.312027
21525.512695	-140.143097
21525.878906	-139.665833
21526.245117	-139.139709
21526.611328	-140.242203
21526.977539	-138.452805
21527.343750	-140.412247
21527.709961	-139.402771
21528.076172	-139.555527
21528.442383	-140.216873
21528.808594	-139.610794
21529.174805	-140.262344
21529.541016	-139.675766
21529.907227	-139.296158
21530.273438	-140.737976
21530.639648	-138.550079
21531.005859	-139.812683
21531.372070	-140.198151
21531.738281	-139.103790
21532.104492	-140.636215
21532.470703	-139.483932
21532.836914	-140.085693
21533.203125	-140.248444
21533.569336	-139.195267
21533.935547	-140.374130
21534.301758	-139.589462
21534.667969	-139.161942
21535.034180	-140.546600
21535.400391	-139.230362
21535.766602	-140.592697
21536.132812	-139.560913
21536.499023	-139.954529
21536.865234	-140.441772
21537.231445	-139.385895
21537.597656	-140.019150
21537.963867	-140.184128
21538.330078	-139.088287
21538.696289	-140.698395
21539.062500	-139.310379
21539.428711	-140.327621
21539.794922	-140.086060
21540.161133	-139.616821
21540.527344	-140.492920
21540.893555	-139.745850
21541.259766	-139.730087
21541.625977	-140.397476
21541.992188	-139.357071
21542.358398	-140.379028
21542.724609	-139.625427
21543.090820	-139.930649
21543.457031	-140.544739
21543.823242	-139.464935
21544.189453	-140.461868
21544.555664	-140.013046
21544.921875	-139.673828
21545.288086	-140.370117
21545.654297	-139.651077
21546.020508	-140.036591
21546.386719	-140.129807
21546.752930	-139.536102
21547.119141	-140.687485
21547.485352	-139.705811
21547.851562	-140.174942
21548.217773	-140.166046
21548.583984	-139.883423
21548.950195	-140.190735
21549.316406	-139.872467
21549.682617	-139.933014
21550.048828	-140.395493
21550.415039	-139.526398
21550.781250	-140.496811
21551.147461	-139.975586
21551.513672	-140.026260
21551.879883	-140.296982
21552.246094	-139.890839
21552.612305	-140.162964
21552.978516	-140.103226
21553.344727	-139.811401
21553.710938	-140.402084
21554.077148	-139.833740
21554.443359	-140.113785
21554.809570	-140.222855
21555.175781	-139.996399
21555.541992	-140.265701
21555.908203	-139.966843
21556.274414	-140.148361
21556.640625	-140.116852
21557.006836	-139.904831
21557.373047	-140.256027
21557.739258	-140.036179
21558.105469	-139.972076
21558.471680	-140.275055
21558.837891	-139.967529
21559.204102	-140.233398
21559.570312	-140.105591
21559.936523	-140.039291
21560.302734	-140.194687
21560.668945	-140.032684
21561.035156	-140.047913
21561.401367	-140.169617
21561.767578	-139.998367
21562.133789	-140.097198
21562.500000	-140.126450
21562.866211	-140.024765
21563.232422	-140.176270
21563.598633	-140.124146
21563.964844	-140.071564
21564.331055	-140.159470
21564.697266	-140.092422
21565.063477	-140.024643
21565.429688	-140.151871
21565.795898	-139.953735
21566.162109	-140.160904
21566.528320	-140.075348
21566.894531	-139.978790
21567.260742	-140.223236
21567.626953	-140.141052
21567.993164	-140.061417
21568.359375	-140.143021
21568.725586	-140.079010
21569.091797	-140.088898
21569.458008	-139.931000
21569.824219	-140.060440
21570.190430	-140.170380
21570.556641	-139.909668
21570.922852	-140.252747
21571.289062	-139.990860
21571.655273	-140.246033
21572.021484	-140.121750
21572.387695	-139.932205
21572.753906	-140.213409
21573.120117	-139.971191
21573.486328	-139.677155
21573.852539	-140.452225
21574.218750	-139.723358
21574.584961	-140.218750
21574.951172	-140.107513
21575.317383	-140.070572
21575.683594	-140.189651
21576.049805	-140.003204
21576.416016	-139.979340
21576.782227	-140.186111
21577.148438	-139.539688
21577.514648	-140.210754
21577.880859	-139.848419
21578.247070	-140.119415
21578.613281	-140.071991
21578.979492	-139.952866
21579.345703	-140.405487
21579.711914	-139.818604
21580.078125	-139.927063
21580.444336	-140.368820
21580.810547	-139.495071
21581.176758	-139.954742
21581.542969	-140.009399
21581.909180	-139.758560
21582.275391	-140.416473
21582.641602	-139.638702
21583.007812	-140.360001
21583.374023	-140.013565
21583.740234	-139.790863
21584.106445	-140.104340
21584.472656	-139.959412
21584.838867	-139.656448
21585.205078	-140.056030
21585.571289	-139.539963
21585.937500	-140.595001
21586.303711	-139.537720
21586.669922	-140.234802
21587.036133	-140.043381
21587.402344	-139.743912
21587.768555	-139.964218
21588.134766	-140.002518
21588.500977	-139.591660
21588.867188	-140.267654
21589.233398	-139.288116
21589.599609	-140.399445
21589.965820	-139.896820
21590.332031	-139.811203
21590.698242	-140.217209
21591.064453	-139.695480
21591.430664	-139.770111
21591.796875	-139.849335
21592.163086	-139.624359
21592.529297	-140.112366
21592.895508	-139.420197
21593.261719	-139.860336
21593.627930	-140.371201
21593.994141	-139.558823
21594.360352	-140.329102
21594.726562	-139.636688
21595.092773	-139.882309
21595.458984	-139.471375
21595.825195	-139.516022
21596.191406	-139.916779
21596.557617	-139.733719
21596.923828	-139.219559
21597.290039	-140.632538
21597.656250	-139.547607
21598.022461	-140.378357
21598.388672	-139.519043
21598.754883	-140.052734
21599.121094	-139.612732
21599.487305	-139.187347
21599.853516	-139.487839
21600.219727	-140.253998
21600.585938	-138.985428
21600.952148	-140.225677
21601.318359	-139.676590
21601.684570	-140.178207
21602.050781	-139.766403
21602.416992	-139.717239
21602.783203	-139.812866
21603.149414	-139.382019
21603.515625	-139.130142
21603.881836	-139.816437
21604.248047	-139.588333
21604.614258	-139.747940
21604.980469	-139.631470
21605.346680	-139.935608
21605.712891	-140.080368
21606.079102	-139.205948
21606.445312	-140.272858
21606.811523	-139.262222
21607.177734	-139.225632
21607.543945	-139.636826
21607.910156	-139.696899
21608.276367	-139.485092
21608.642578	-140.180634
21609.008789	-139.234985
21609.375000	-140.398132
21609.741211	-139.149475
21610.107422	-139.785797
21610.473633	-139.392303
21610.839844	-139.593536
21611.206055	-138.884232
21611.572266	-139.900833
21611.938477	-139.591690
21612.304688	-139.909988
21612.670898	-139.296249
21613.037109	-140.511551
21613.403320	-139.038467
21613.769531	-139.503082
21614.135742	-139.421768
21614.501953	-139.321365
21614.868164	-139.188354
21615.234375	-139.236694
21615.600586	-139.351181
21615.966797	-140.198242
21616.333008	-139.506332
21616.699219	-139.585648
21617.065430	-140.019730
21617.431641	-139.316528
21617.797852	-139.030533
21618.164062	-139.309448
21618.530273	-139.630356
21618.896484	-138.601883
21619.262695	-139.640198
21619.628906	-139.467377
21619.995117	-139.752182
21620.361328	-139.568924
21620.727539	-139.942001
21621.093750	-139.166519
21621.459961	-139.923798
21621.826172	-138.495331
21622.192383	-139.791229
21622.558594	-139.107925
21622.924805	-139.198303
21623.291016	-139.003464
21623.657227	-140.213837
21624.023438	-139.073532
21624.389648	-139.755249
21624.755859	-139.516037
21625.122070	-139.609116
21625.488281	-138.548248
21625.854492	-139.885086
21626.220703	-138.969009
21626.586914	-139.497879
21626.953125	-139.339401
21627.319336	-139.231766
21627.685547	-139.607574
21628.051758	-139.473206
21628.417969	-138.949875
21628.784180	-139.692993
21629.150391	-139.031586
21629.516602	-138.703842
21629.882812	-139.626083
21630.249023	-139.302872
21630.615234	-139.509628
21630.981445	-139.123840
21631.347656	-140.087112
21631.713867	-138.871216
21632.080078	-139.287018
21632.446289	-139.152725
21632.812500	-139.018036
21633.178711	-138.697098
21633.544922	-139.376282
21633.911133	-138.462463
21634.277344	-140.588715
21634.643555	-138.800003
21635.009766	-139.784988
21635.375977	-139.522629
21635.742188	-139.250580
21636.108398	-138.678482
21636.474609	-139.534409
21636.840820	-138.427734
21637.207031	-139.075623
21637.573242	-138.353912
21637.939453	-139.763687
21638.305664	-139.020447
21638.671875	-139.610809
21639.038086	-139.652710
21639.404297	-139.233612
21639.770508	-139.434006
21640.136719	-138.954300
21640.502930	-138.554733
21640.869141	-139.552017
21641.235352	-138.102707
21641.601562	-138.711594
21641.967773	-139.963699
21642.333984	-138.553329
21642.700195	-139.990372
21643.066406	-139.393372
21643.432617	-139.481918
21643.798828	-138.953583
21644.165039	-139.040283
21644.531250	-139.011200
21644.897461	-139.061066
21645.263672	-138.188644
21645.629883	-139.733978
21645.996094	-138.491486
21646.362305	-140.120636
21646.728516	-138.689545
21647.094727	-139.691925
21647.460938	-139.337921
21647.827148	-138.446228
21648.193359	-139.095367
21648.559570	-140.146194
21648.925781	-137.839981
21649.291992	-140.114426
21649.658203	-138.808319
21650.024414	-139.318741
21650.390625	-139.075790
21650.756836	-138.967636
21651.123047	-139.312378
21651.489258	-138.673660
21651.855469	-138.507690
21652.221680	-139.687012
21652.587891	-138.788483
21652.954102	-139.480438
21653.320312	-139.092102
21653.686523	-139.297913
21654.052734	-139.711029
21654.418945	-137.902725
21654.785156	-139.929916
21655.151367	-138.608429
21655.517578	-138.035767
21655.883789	-139.443619
21656.250000	-138.945389
21656.616211	-138.855942
21656.982422	-140.363678
21657.348633	-138.405396
21657.714844	-140.416321
21658.081055	-138.448639
21658.447266	-139.162247
21658.813477	-138.602448
21659.179688	-138.587906
21659.545898	-138.522949
21659.912109	-138.843353
21660.278320	-138.779449
21660.644531	-140.189499
21661.010742	-138.307617
21661.376953	-140.759811
21661.743164	-138.640488
21662.109375	-138.959061
21662.475586	-139.646286
21662.841797	-138.005386
21663.208008	-138.767654
21663.574219	-139.250839
21663.940430	-137.911163
21664.306641	-140.060135
21664.672852	-138.963425
21665.039062	-139.161407
21665.405273	-139.822845
21665.771484	-138.750549
21666.137695	-139.640961
21666.503906	-138.515289
21666.870117	-139.085297
21667.236328	-138.711929
21667.602539	-138.526154
21667.968750	-139.264542
21668.334961	-139.095093
21668.701172	-138.837357
21669.067383	-140.587936
21669.433594	-138.131744
21669.799805	-140.387817
21670.166016	-138.629807
21670.532227	-138.703140
21670.898438	-139.570465
21671.264648	-138.653412
21671.630859	-138.544632
21671.997070	-140.309052
21672.363281	-138.420517
21672.729492	-140.037704
21673.095703	-138.731659
21673.461914	-139.734406
21673.828125	-138.716904
21674.194336	-138.777405
21674.560547	-139.458694
21674.926758	-138.818588
21675.292969	-138.884964
21675.659180	-139.956284
21676.025391	-138.591141
21676.391602	-140.158829
21676.757812	-138.901367
21677.124023	-138.826874
21677.490234	-140.051620
21677.856445	-138.003769
21678.222656	-139.389908
21678.588867	-139.478760
21678.955078	-138.561111
21679.321289	-139.688644
21679.687500	-139.679123
21680.053711	-139.067154
21680.419922	-139.633041
21680.786133	-138.696136
21681.152344	-140.016953
21681.518555	-138.084061
21681.884766	-139.525314
21682.250977	-139.071991
21682.617188	-138.974289
21682.983398	-139.498138
21683.349609	-139.569687
21683.715820	-139.152328
21684.082031	-140.533691
21684.448242	-137.997025
21684.814453	-140.300369
21685.180664	-138.966125
21685.546875	-138.478043
21685.913086	-139.628250
21686.279297	-139.276215
21686.645508	-138.984375
21687.011719	-140.021927
21687.377930	-139.146530
21687.744141	-140.152344
21688.110352	-138.867783
21688.476562	-139.349915
21688.842773	-139.222290
21689.208984	-138.858536
21689.575195	-139.662231
21689.941406	-138.731979
21690.307617	-139.726273
21690.673828	-139.907120
21691.040039	-139.018387
21691.406250	-140.068527
21691.772461	-139.608444
21692.138672	-138.690414
21692.504883	-140.230438
21692.871094	-138.368362
21693.237305	-139.738495
21693.603516	-139.332077
21693.969727	-139.240585
21694.335938	-139.633362
21694.702148	-140.029648
21695.068359	-139.305328
21695.434570	-139.985336
21695.800781	-139.042038
21696.166992	-140.009903
21696.533203	-138.466522
21696.899414	-139.781311
21697.265625	-139.208420
21697.631836	-139.328384
21697.998047	-139.938965
21698.364258	-139.609512
21698.730469	-139.430496
21699.096680	-140.612595
21699.462891	-138.905365
21699.829102	-139.865295
21700.195312	-139.337570
21700.561523	-138.916367
21700.927734	-139.827805
21701.293945	-139.368515
21701.660156	-139.609665
21702.026367	-139.965164
21702.392578	-139.722931
21702.758789	-139.721893
21703.125000	-139.743500
21703.491211	-139.628601
21703.857422	-139.486877
21704.223633	-139.048141
21704.589844	-140.079361
21704.956055	-139.034561
21705.322266	-140.054871
21705.688477	-139.778351
21706.054688	-139.753616
21706.420898	-139.862595
21706.787109	-139.923599
21707.153320	-139.121475
21707.519531	-140.316971
21707.885742	-138.941238
21708.251953	-139.794418
21708.618164	-139.564178
21708.984375	-139.837952
21709.350586	-139.760651
21709.716797	-140.169632
21710.083008	-139.651001
21710.449219	-139.923080
21710.815430	-139.534393
21711.181641	-139.928223
21711.547852	-139.171936
21711.914062	-139.854813
21712.280273	-139.641159
21712.646484	-139.590500
21713.012695	-140.244156
21713.378906	-139.905182
21713.745117	-139.836975
21714.111328	-140.045441
21714.477539	-139.530182
21714.843750	-139.718842
21715.209961	-139.846237
21715.576172	-139.256332
21715.942383	-140.028763
21716.308594	-139.685837
21716.674805	-139.985016
21717.041016	-139.884598
21717.407227	-140.318329
21717.773438	-139.741730
21718.139648	-139.912399
21718.505859	-139.630829
21718.872070	-139.905380
21719.238281	-139.415848
21719.604492	-140.132599
21719.970703	-139.483978
21720.336914	-140.234406
21720.703125	-139.927322
21721.069336	-140.080582
21721.435547	-139.981491
21721.801758	-140.127899
21722.167969	-139.503220
21722.534180	-140.100998
21722.900391	-139.615814
21723.266602	-139.895950
21723.632812	-139.880463
21723.999023	-139.996109
21724.365234	-139.974152
21724.731445	-140.153656
21725.097656	-140.080673
21725.463867	-139.935226
21725.830078	-139.887878
21726.196289	-139.886734
21726.562500	-139.829803
21726.928711	-139.864868
21727.294922	-140.068024
21727.661133	-139.875168
21728.027344	-140.243683
21728.393555	-139.946823
21728.759766	-140.188324
21729.125977	-139.983154
21729.492188	-140.022400
21729.858398	-139.730331
21730.224609	-140.105515
21730.590820	-139.779022
21730.957031	-140.132889
21731.323242	-139.947784
21731.689453	-140.274490
21732.055664	-139.951889
21732.421875	-140.245239
21732.788086	-139.957397
21733.154297	-140.117691
21733.520508	-139.819870
21733.886719	-140.042435
21734.252930	-139.841995
